"ID","word","translation","explanation","area","creater","createdDate"
"781","718","Аналог суурин телефон  хэрэглэгч, шугамын тоо","Нийтийн хэрэглээний телефон сүлжээний (PSTN) аналог  суурин телефон хэрэглэгчийн тоо  буюу хэрэглэгчийн  шугамын тоогоор тодорхойлогдох үзүүлэлт юм.","50","lkhagbasuren_tc@yahoo.com","2015-11-23 04:44:18"
"782","719","VoIP үйлчилгээний хэрэглэгч","Интернет протокол ашиглан интернет сүлжээгээр суурин телефоны үйлчилгээ авдаг хэрэглэгчүүдийг VoIP хэрэглэгч гэж үзнэ. IP телефоны хэрэглэгч ч гэж нэрлэдэг.   ","50","lkhagbasuren_tc@yahoo.com","2015-11-23 04:56:01"
"783","720","Програм хангамжид суурилсан VoIP хэрэглээ","Үүнд  програм хангамжид суурилсан VoIP ашигласан skype, hotmail, yahoo гэх мэт хэрэглээнүүд хамаарагдана.","50","lkhagbasuren_tc@yahoo.com","2015-11-23 05:04:19"
"784","721","Суурин терефоны хувийн хэрэглэгчийн эзлэх хувь","Энэ үзүүлэлт нь өрхийн хэрэгцээнд зориулагдан идэвхтэй байгаа суурин телефон хэрэглэгчийн тоог (өөрөөр хэлбэл, бизнесийн, улсын, албаны болон нийтийн хэрэгцээнд ашиглагддаггүй суурин телефон хэрэглэгч) нийт суурин телефон хэрэглэгчийн тоонд хувааж тодорхойлогдоно.","50","lkhagbasuren_tc@yahoo.com","2015-11-23 05:11:53"
"785","722","Хот суурин газрын суурин телефон хэгрэглэгчийн эзлэх хувь","Энэ үзүүлэлтийг хот суурин газрын суурин телефон хэрэглэгчийн тоог улсын хэмжээний нийт суурин телефон хэрэглэгчийн тоонд хувааж тодорхойлно.","50","lkhagbasuren_tc@yahoo.com","2015-11-23 05:15:10"
"786","723","Телефон үйлчилгээ авдаг суурин газрын эзлэх хувь","Энэ үзүүлэлт нь суурин телефон, эсвэл хөдөлгөөнт үүрэн телефон, эсвэл хоёулангийнх нь телефон үйлчилгээг орсон суурин газрын эзлэх хувь.  ","50","lkhagbasuren_tc@yahoo.com","2015-11-23 05:21:02"
"787","724","Нийтийн хэрэглээний таксафон ","Энэ үзүүлэлт нь телефон дуудлага хийхэд зориулагдсан үйлчилгээний газруудад байрлах нийтийн хэрэглээний, зоос болон картын телефоны нийт тоо. Өөрөөр хэлбэл, зоос болон картаар ажилдаг бүх төрлийн нийтийн хэрэглээний төлбөрт утас. ","50","lkhagbasuren_tc@yahoo.com","2015-11-23 05:29:03"
"788","725","Телексийн хэрэглэгч,телекс үйлчилгээний хэрэглэгч, телекс үйлчилгээний хэрэглэгчийн шугам","Телекс үйлчилгээний хэрэглэгчийн шугам нь хэрэглэгчийн төхөөрөмжийг нийтийн телексийн сүлжээнд холбодог шугам юм.","50","lkhagbasuren_tc@yahoo.com","2015-11-23 08:24:31"
"789","726","ISDN хэрэглэгчид, ISDN хэрэглэгчдийн тоо","Нэгдмэл үйлчилгээтэй тоон сүлжээ (ISDN)-нд холбогдсон хэрэглэгчийн тоо. Энэ нь үндсэн ба анхдагч хурдны интерфейс (өөрөө хэлбэл, ITU-T-ийн I.420 зөвлөмжид заасан 2B+D интерфейс)-ээр үйлчилгээг хэрэгжүүлдэг.салгадаг..","50","lkhagbasuren_tc@yahoo.com","2015-11-23 08:35:20"
"790","727","Үндсэн хурдны ISDN-ий хэрэглэгчийн тоо ","Үндсэн хурдны интерфейсээр ISDN-ий үйлчилгээ авдаг хэрэглэгчдийн тоо.","50","lkhagbasuren_tc@yahoo.com","2015-11-23 08:49:26"
"791","728","Анхдагч хурдны  ISDN-ийн хэрэглэгчдийн тоо ","Анхдагч хурдны (2048 кбит/с) интерфейсээр ажилладаг ISDN-ий хэрэглэгчдийн тоо ","50","lkhagbasuren_tc@yahoo.com","2015-11-23 08:57:48"
"792","729","ISDN-ний ярианы сувгийн эквивалент","Энэ үзүүлэлтийг тодорхойлохдоо үндсэн хурдны ISDN-ний хэрэглэгчидийн тоог хоёроор, анхдагч хурдны ISDN-ний хэрэглэгчидийн тоог хэрэглэж буй стандартаасаа хамааран 23 юмуу 30-аар үржүүлнэ.","50","lkhagbasuren_tc@yahoo.com","2015-11-23 09:21:00"
"793","730","Зөөвөрлөсөн  суурин телефон дугаарууд","Жилийн хугацаанд зөөвөрлөсөн суурин телефоны нийт дугаар. Дугаар зөөвөрлөлт нь шилжилтийн тоогоор тодорхойлогдоно. (өөрөөр хэлбэл, нэг дугаар олон удаа  шилжилт хийж болно)","50","lkhagbasuren_tc@yahoo.com","2015-11-23 09:27:36"
"794","731","Хөдөлгөөнт үүрэн телефон хэрэглэгч (урьдчилсан төлбөрт + дараа төлбөрт)","Үүрэн телефон хэрэглэгч гэж үүрэн холбооны технологийг ашиглан суурин болон үүрэн холбооны сүлжээнд холбогдсон идэвхтэй хэрэглэгчдийн тоо. Үүнд урьдчилсан төлбөрт болон дараа төлбөрт хэрэглэгчдийг хамааруулна. Гар утасны ярианы үйлчилгээ үзүүлдэг бүх үйлчилгээ орно.","50","lkhagbasuren_tc@yahoo.com","2015-11-23 09:36:52"
